date,value,,TAVG,TMAX,TMIN
5/23/2014,16.4,,15.6,20.6,12.2
5/24/2014,16.15,,14.9,20.6,11.7
5/25/2014,18.35,,17.1,26.1,10.6
5/26/2014,21.95,,19.8,31.1,12.8
5/27/2014,20.55,,23.4,30,11.1
5/28/2014,10.8,,11.9,13.3,8.3
5/29/2014,12.5,,12.3,20.6,4.4
5/30/2014,16.9,,15.4,24.4,9.4
5/31/2014,15,,15.2,21.1,8.9
6/1/2014,15.85,,16.6,25,6.7
6/2/2014,19.7,,20,28.3,11.1
6/3/2014,21.95,,21.9,31.7,12.2
6/4/2014,21.4,,20.1,26.1,16.7
6/5/2014,18.35,,18.3,21.7,15
6/6/2014,19.7,,18.7,25,14.4
6/7/2014,20.3,,20.8,28.9,11.7
6/8/2014,21.65,,21.9,30,13.3
6/9/2014,19.2,,19.7,21.7,16.7
6/10/2014,21.95,,19.9,27.2,16.7
6/11/2014,18.35,,18.5,21.1,15.6
6/12/2014,17.5,,16.9,20.6,14.4
6/13/2014,18.9,,19,20.6,17.2
6/14/2014,18.9,,19.6,25,12.8
6/15/2014,18.6,,18.2,26.1,11.1
6/16/2014,20,,20.3,27.8,12.2
6/17/2014,24.45,,23.4,32.2,16.7
6/18/2014,24.7,,24.9,29.4,20
6/19/2014,22.8,,23.1,28.9,16.7
6/20/2014,18.9,,20,25.6,12.2
6/21/2014,17.8,,18.6,25.6,10
6/22/2014,19.7,,19.4,27.2,12.2
6/23/2014,20.55,,20.9,29.4,11.7
6/24/2014,22.75,,21.9,29.4,16.1
6/25/2014,24.45,,23.5,31.1,17.8
6/26/2014,24.7,,25,30,19.4
6/27/2014,22.5,,23.2,29.4,15.6
6/28/2014,22.5,,22.9,31.1,13.9
6/29/2014,22.75,,23,31.1,14.4
6/30/2014,23.9,,23.9,31.7,16.1
7/1/2014,26.95,,26.2,33.9,20
7/2/2014,28.6,,27.2,35,22.2
7/3/2014,26.7,,25.7,32.8,20.6
7/4/2014,20.85,,21.5,25,16.7
7/5/2014,21.95,,21.3,27.8,16.1
7/6/2014,22.5,,23.1,30.6,14.4
7/7/2014,26.95,,25.9,32.2,21.7
7/8/2014,26.95,,26.3,33.3,20.6
7/9/2014,25.3,,26.4,31.7,18.9
7/10/2014,23.05,,23.3,28.9,17.2
7/11/2014,23.05,,22.9,30,16.1
7/12/2014,23.3,,23.3,32.2,14.4
7/13/2014,25.25,,24.9,29.4,21.1
7/14/2014,25,,24.4,27.8,22.2
7/15/2014,26.1,,24.8,29.4,22.8
7/16/2014,23.05,,23.2,27.2,18.9
7/17/2014,22.5,,22.2,28.9,16.1
7/18/2014,20.55,,21.6,28.3,12.8
7/19/2014,20,,20.1,25.6,14.4
7/20/2014,21.7,,20.9,27.8,15.6
7/21/2014,21.9,,21.8,29.4,14.4
7/22/2014,25.55,,25.3,32.8,18.3
7/23/2014,27.25,,26.8,33.9,20.6
7/24/2014,22.75,,24.2,28.3,17.2
7/25/2014,20.8,,21.3,28.3,13.3
7/26/2014,23.05,,22.6,28.9,17.2
7/27/2014,24.15,,23.6,29.4,18.9
7/28/2014,23.85,,22.6,29.4,18.3
7/29/2014,20.55,,20.9,25,16.1
7/30/2014,21.15,,20.3,26.7,15.6
7/31/2014,21.1,,21.1,28.3,13.9
8/1/2014,24.45,,23.8,30.6,18.3
8/2/2014,20,,20.8,23.9,16.1
8/3/2014,20,,19.4,24.4,15.6
8/4/2014,23.85,,22.8,29.4,18.3
8/5/2014,24.45,,24.4,31.7,17.2
8/6/2014,22.5,,23.1,28.3,16.7
8/7/2014,20.3,,20.4,26.7,13.9
8/8/2014,20.25,,20.1,28.3,12.2
8/9/2014,21.65,,21.9,29.4,13.9
8/10/2014,22.5,,22.7,30.6,14.4
8/11/2014,22.5,,21.9,30.6,14.4
8/12/2014,22.25,,22.3,28.9,15.6
8/13/2014,20.8,,21.5,23.3,18.3
8/14/2014,20,,20.1,25,15
8/15/2014,17.2,,17.2,22.2,12.2
8/16/2014,19.45,,19.3,25.6,13.3
8/17/2014,20.85,,21,26.7,15
8/18/2014,19.15,,19.8,26.1,12.2
8/19/2014,18.9,,18.6,27.2,10.6
8/20/2014,21.4,,21.3,28.9,13.9
8/21/2014,21.95,,21.7,26.7,17.2
8/22/2014,20,,20.2,21.7,18.3
8/23/2014,19.15,,20.2,24.4,13.9
8/24/2014,20,,19.4,27.8,12.2
8/25/2014,22.5,,21.9,31.1,13.9
8/26/2014,23.9,,23.6,32.2,15.6
8/27/2014,25.3,,24.8,32.8,17.8
8/28/2014,21.1,,22.6,27.8,14.4
8/29/2014,18.65,,19.1,25.6,11.7
8/30/2014,19.45,,19.4,27.2,11.7
8/31/2014,25.85,,24.2,30,21.7
9/1/2014,26.15,,25.2,31.7,20.6
9/2/2014,28.05,,27.3,33.9,22.2
9/3/2014,22.8,,25.3,28.9,16.7
9/4/2014,22.2,,22,31.1,13.3
9/5/2014,25,,24.7,32.2,17.8
9/6/2014,25.85,,27.3,33.9,17.8
9/7/2014,20,,21.4,26.7,13.3
9/8/2014,18.9,,18.5,25.6,12.2
9/9/2014,17.2,,17.6,23.3,11.1
9/10/2014,18.35,,17.4,23.9,12.8
9/11/2014,20,,20,26.1,13.9
9/12/2014,17.5,,18.7,23.9,11.1
9/13/2014,14.15,,13.8,18.3,10
9/14/2014,14.2,,14.4,20.6,7.8
9/15/2014,13.9,,13.2,20.6,7.2
9/16/2014,15.6,,14.2,20.6,10.6
9/17/2014,14.45,,14.9,22.8,6.1
9/18/2014,15.55,,14.9,24.4,6.7
9/19/2014,11.95,,13.1,17.8,6.1
9/20/2014,14.45,,14,23.9,5
9/21/2014,21.1,,19.6,26.1,16.1
9/22/2014,15.3,,19.3,21.7,8.9
9/23/2014,14.45,,13.9,22.2,6.7
9/24/2014,16.1,,15.7,22.8,9.4
9/25/2014,15.25,,15.2,18.3,12.2
9/26/2014,18.65,,17.4,25.6,11.7
9/27/2014,19.45,,18.9,28.9,10
9/28/2014,21.4,,20.2,30.6,12.2
9/29/2014,19.7,,19.4,25,14.4
9/30/2014,16.65,,17.2,18.3,15
10/1/2014,15.8,,15.7,17.2,14.4
10/2/2014,14.45,,15.4,17.8,11.1
10/3/2014,14.75,,14.1,21.7,7.8
10/4/2014,13.65,,14.5,16.7,10.6
10/5/2014,10.85,,12.5,16.7,5
10/6/2014,11.65,,11.1,21.1,2.2
10/7/2014,16.4,,16.2,23.9,8.9
10/8/2014,17.5,,19.2,23.3,11.7
10/9/2014,14.15,,14.4,21.1,7.2
10/10/2014,11.65,,12.1,18.3,5
10/11/2014,8.9,,9.5,12.2,5.6
10/12/2014,9.15,,9,17.2,1.1
10/13/2014,10,,9.7,17.8,2.2
10/14/2014,20.85,,19.1,26.1,15.6
10/15/2014,21.95,,21.1,26.7,17.2
10/16/2014,19.15,,21.3,22.2,16.1
10/17/2014,18.85,,17.9,23.3,14.4
10/18/2014,16.7,,16.2,20.6,12.8
10/19/2014,7.8,,11.2,12.8,2.8
10/20/2014,7.25,,6.8,13.9,0.6
10/21/2014,12.75,,11.4,19.4,6.1
10/22/2014,11.65,,12.2,13.3,10
10/23/2014,11.1,,10.8,12.2,10
10/24/2014,11.65,,11.1,14.4,8.9
10/25/2014,12.8,,12.4,20,5.6
10/26/2014,11.1,,11.8,14.4,7.8
10/27/2014,11.4,,12.5,17.2,5.6
10/28/2014,13.35,,11,22.8,3.9
10/29/2014,15,,15.3,22.2,7.8
10/30/2014,8.6,,9.2,15,2.2
10/31/2014,5.85,,6.4,12.2,-0.5
11/1/2014,6.95,,7.3,8.3,5.6
11/2/2014,6.65,,6.1,9.4,3.9
11/3/2014,8.05,,7,15,1.1
11/4/2014,10.8,,10.9,19.4,2.2
11/5/2014,12.8,,13.9,18.9,6.7
11/6/2014,6.95,,7.7,8.3,5.6
11/7/2014,5.55,,7.9,9.4,1.7
11/8/2014,4.5,,4.8,10,-1
11/9/2014,8.35,,8.7,15,1.7
11/10/2014,7.55,,6.6,16.7,-1.6
11/11/2014,9.75,,9.2,18.9,0.6
11/12/2014,12.2,,13.4,19.4,5
11/13/2014,4.5,,5.8,10.6,-1.6
11/14/2014,2.55,,3.2,6.1,-1
11/15/2014,0.05,,0.7,5.6,-5.5
11/16/2014,0.05,,-0.2,6.1,-6
11/17/2014,3.3,,3.4,4.4,2.2
11/18/2014,0.65,,2.7,5.6,-4.3
11/19/2014,-2.2,,-2.7,2.2,-6.6
11/20/2014,3.1,,2.1,8.9,-2.7
11/21/2014,-1.05,,-0.7,2.8,-4.9
11/22/2014,-0.2,,-0.8,6.7,-7.1
11/23/2014,10.25,,8.7,16.1,4.4
11/24/2014,11.95,,11.6,18.9,5
11/25/2014,12.2,,15.1,19.4,5
11/26/2014,3.9,,4.6,6.7,1.1
11/27/2014,1.15,,1.4,2.8,-0.5
11/28/2014,-1.9,,0.2,2.2,-6
11/29/2014,-3,,-2.9,1.1,-7.1
11/30/2014,6.15,,3.9,11.7,0.6
12/1/2014,10,,9.8,16.7,3.3
12/2/2014,1.95,,2.9,3.9,0
12/3/2014,4.7,,3,8.3,1.1
12/4/2014,1.45,,3.4,6.7,-3.8
12/5/2014,-0.8,,-0.7,3.3,-4.9
12/6/2014,2.8,,2.4,3.9,1.7
12/7/2014,-1.05,,2.4,3.9,-6
12/8/2014,-5.45,,-5.6,-2.7,-8.2
12/9/2014,0.85,,-0.1,4.4,-2.7
12/10/2014,2.8,,3.9,5,0.6
12/11/2014,0.35,,1,1.7,-1
12/12/2014,0.6,,0.1,2.8,-1.6
12/13/2014,1.15,,1.2,5,-2.7
12/14/2014,1.75,,1.3,7.8,-4.3
12/15/2014,3.35,,3.8,8.3,-1.6
12/16/2014,0.05,,-0.2,3.3,-3.2
12/17/2014,6.7,,5.6,10.6,2.8
12/18/2014,3.6,,4.1,5,2.2
12/19/2014,-0.5,,1.7,2.2,-3.2
12/20/2014,-1.85,,-2,0.6,-4.3
12/21/2014,0.3,,0.1,1.1,-0.5
12/22/2014,3.35,,2.2,6.1,0.6
12/23/2014,5,,4.7,6.7,3.3
12/24/2014,5.25,,5.5,6.1,4.4
12/25/2014,9.7,,8.5,13.3,6.1
12/26/2014,4.5,,6.8,10,-1
12/27/2014,4.8,,3.3,12.8,-3.2
12/28/2014,6.65,,7.3,10,3.3
12/29/2014,1.45,,2.8,5.6,-2.7
12/30/2014,-4.1,,-2.6,0,-8.2
12/31/2014,-5.25,,-5.1,0,-10.5
1/1/2015,-3.55,,-3.7,1.1,-8.2
1/2/2015,0.05,,0.9,4.4,-4.3
1/3/2015,-2.2,,-2.2,1.1,-5.5
1/4/2015,3.95,,0,8.9,-1
1/5/2015,-1.6,,1.9,6.7,-9.9
1/6/2015,-10.15,,-8.8,-7.1,-13.2
1/7/2015,-9.9,,-8.8,-3.8,-16
1/8/2015,-11.85,,-13.3,-6,-17.7
1/9/2015,-5.75,,-6.1,-1,-10.5
1/10/2015,-9.9,,-8.6,-5.5,-14.3
1/11/2015,-8,,-8.1,0,-16
1/12/2015,0.6,,0.1,2.2,-1
1/13/2015,-5.5,,-3.1,2.2,-13.2
1/14/2015,-10.45,,-11.3,-6.6,-14.3
1/15/2015,-6.6,,-7.6,-0.5,-12.7
1/16/2015,-3.3,,-4,3.9,-10.5
1/17/2015,-8.8,,-8.7,-3.8,-13.8
1/18/2015,-1.6,,-3.8,5,-8.2
1/19/2015,2.25,,3.3,5,-0.5
1/20/2015,-0.75,,0.4,2.8,-4.3
1/21/2015,-4.65,,-3.9,0,-9.3
1/22/2015,-0.25,,-1.4,3.3,-3.8
1/23/2015,-1.9,,-1.4,4.4,-8.2
1/24/2015,0.55,,0.3,1.1,0
1/25/2015,-3.55,,0.4,2.8,-9.9
1/26/2015,-7.4,,-7.7,-4.9,-9.9
1/27/2015,-6.6,,-6.7,-2.7,-10.5
1/28/2015,-6.85,,-7.8,-1.6,-12.1
1/29/2015,-9.1,,-8.5,-0.5,-17.7
1/30/2015,-4.1,,-0.9,1.7,-9.9
1/31/2015,-10.75,,-10,-6.6,-14.9
2/1/2015,-4.65,,-6,0.6,-9.9
2/2/2015,-7.95,,-7.4,-4.3,-11.6
2/3/2015,-10.7,,-10.3,-4.3,-17.1
2/4/2015,-7.45,,-7.2,3.3,-18.2
2/5/2015,-5.75,,-1.1,1.7,-13.2
2/6/2015,-13.55,,-11.7,-5.5,-21.6
2/7/2015,-6.05,,-5.9,-1.6,-10.5
2/8/2015,-4.65,,-2.3,-0.5,-8.8
2/9/2015,-7.7,,-7.9,-6.6,-8.8
2/10/2015,-3,,-4.2,0.6,-6.6
2/11/2015,-6.3,,-4.8,-2.1,-10.5
2/12/2015,-5.8,,-5.6,0,-11.6
2/13/2015,-14.9,,-10.8,-9.3,-20.5
2/14/2015,-13.55,,-14,-6.6,-20.5
2/15/2015,-12.7,,-8.8,-6.6,-18.8
2/16/2015,-14.35,,-15.7,-8.2,-20.5
2/17/2015,-10.2,,-10.6,-4.9,-15.5
2/18/2015,-10.5,,-11.3,0,-21
2/19/2015,-8.8,,-6.8,-3.8,-13.8
2/20/2015,-13.25,,-12.6,-6.6,-19.9
2/21/2015,-11.6,,-12.2,-0.5,-22.7
2/22/2015,1.2,,0.4,5.6,-3.2
2/23/2015,-8.3,,-4.6,0,-16.6
2/24/2015,-14.6,,-13.9,-7.1,-22.1
2/25/2015,-6.65,,-6.3,2.2,-15.5
2/26/2015,-7.1,,-5.8,-4.3,-9.9
2/27/2015,-7.4,,-6.7,-2.1,-12.7
2/28/2015,-8.55,,-8.4,0,-17.1
3/1/2015,-9.35,,-8.3,-2.1,-16.6
3/2/2015,-1.9,,-1.6,1.7,-5.5
3/3/2015,-4.1,,-4.4,1.7,-9.9
3/4/2015,3.9,,2.4,6.1,1.7
3/5/2015,-2.2,,0.3,3.3,-7.7
3/6/2015,-8.5,,-7.2,-2.7,-14.3
3/7/2015,-4.65,,-4.6,3.9,-13.2
3/8/2015,0.05,,0.5,6.7,-6.6
3/9/2015,0.9,,1.9,8.9,-7.1
3/10/2015,2.8,,2.4,11.1,-5.5
3/11/2015,8.05,,7.5,13.9,2.2
3/12/2015,2,,4.9,6.1,-2.1
3/13/2015,-0.2,,0.1,5.6,-6
3/14/2015,1.65,,1.8,3.3,0
3/15/2015,3.35,,4.1,6.1,0.6
3/16/2015,3.35,,3.2,9.4,-2.7
3/17/2015,5.3,,5.1,11.1,-0.5
3/18/2015,-3,,-0.9,0.6,-6.6
3/19/2015,-2.7,,-3,2.8,-8.2
3/20/2015,-3.25,,-2.7,-0.5,-6
3/21/2015,2.55,,-0.3,7.8,-2.7
3/22/2015,-1.9,,0.8,2.8,-6.6
3/23/2015,-4.1,,-4.4,0,-8.2
3/24/2015,-1.35,,-2.4,5,-7.7
3/25/2015,1.45,,0.9,10,-7.1
3/26/2015,5.85,,5,8.9,2.8
3/27/2015,5.25,,5.8,7.2,3.3
3/28/2015,0.6,,2.2,3.3,-2.1
3/29/2015,1.45,,0.7,7.2,-4.3
3/30/2015,3.9,,3.1,9.4,-1.6
3/31/2015,5.05,,5.2,10.6,-0.5
4/1/2015,3.95,,3.7,10,-2.1
4/2/2015,7.55,,6.2,18.3,-3.2
4/3/2015,13.05,,12.4,16.7,9.4
4/4/2015,5.35,,9.9,11.7,-1
4/5/2015,3.95,,3.2,10,-2.1
4/6/2015,7.85,,6.2,16.7,-1
4/7/2015,7.2,,7.9,9.4,5
4/8/2015,3.9,,4.4,6.1,1.7
4/9/2015,2.75,,2.6,4.4,1.1
4/10/2015,6.95,,5.7,11.1,2.8
4/11/2015,8.6,,10.3,13.9,3.3
4/12/2015,11.1,,10.7,22.2,0
4/13/2015,11.4,,12.4,21.7,1.1
4/14/2015,15,,14.7,20.6,9.4
4/15/2015,13.05,,14.4,21.7,4.4
4/16/2015,10.55,,11.6,20,1.1
4/17/2015,14.45,,13.2,20,8.9
4/18/2015,16.4,,16.6,27.2,5.6
4/19/2015,11.95,,12.6,17.8,6.1
4/20/2015,8.35,,8.5,10.6,6.1
4/21/2015,13.35,,12.9,18.9,7.8
4/22/2015,13.65,,13.1,21.7,5.6
4/23/2015,6.95,,7.1,10.6,3.3
4/24/2015,5,,5.1,7.8,2.2
4/25/2015,7.8,,7.3,15.6,0
4/26/2015,8.65,,9.6,15.6,1.7
4/27/2015,12.2,,11.8,17.2,7.2
4/28/2015,13.3,,12.9,19.4,7.2
4/29/2015,16.1,,15.6,23.9,8.3
4/30/2015,11.1,,11.8,19.4,2.8
5/1/2015,12.5,,12.8,16.7,8.3
5/2/2015,14.15,,13.9,23.3,5
5/3/2015,16.7,,15.8,25.6,7.8
5/4/2015,19.2,,18.9,30.6,7.8
5/5/2015,22.75,,22.2,29.4,16.1
5/6/2015,18.05,,19.1,24.4,11.7
5/7/2015,17.8,,18.3,30,5.6
5/8/2015,21.4,,21.6,32.2,10.6
5/9/2015,18.9,,17.8,26.7,11.1
5/10/2015,25.55,,23.9,32.8,18.3
5/11/2015,24.7,,24.4,31.1,18.3
5/12/2015,23.35,,24.7,31.7,15
5/13/2015,12.8,,16.7,18.9,6.7
5/14/2015,13.6,,13.7,22.8,4.4
5/15/2015,14.7,,14.7,25,4.4
5/16/2015,18.05,,17.2,22.8,13.3
5/17/2015,23.05,,22.6,31.1,15
5/18/2015,20.3,,20.4,26.7,13.9
5/19/2015,19.15,,16.9,25,13.3
5/20/2015,12.8,,15.1,16.7,8.9
5/21/2015,13.6,,13.2,21.1,6.1
5/22/2015,17.25,,16.9,23.9,10.6
5/23/2015,13.05,,13.1,20,6.1
5/24/2015,18.3,,17.6,28.3,8.3
5/25/2015,21.95,,20.7,30,13.9
5/26/2015,24.75,,23.6,31.7,17.8
5/27/2015,24.15,,23.6,30,18.3
5/28/2015,21.95,,22.2,28.3,15.6
5/29/2015,21.1,,21.1,28.9,13.3
5/30/2015,23.1,,22.4,30.6,15.6
5/31/2015,17.8,,20.4,25,10.6
6/1/2015,10.3,,11.1,11.7,8.9
6/2/2015,10.85,,10.1,12.8,8.9
6/3/2015,15,,13.9,22.2,7.8
6/4/2015,16.4,,15.3,22.2,10.6
6/5/2015,18.05,,16.9,26.1,10
6/6/2015,18.6,,19.7,25,12.2
6/7/2015,16.4,,16.8,25,7.8
6/8/2015,20,,18.9,25.6,14.4
6/9/2015,22.2,,21.2,28.3,16.1
6/10/2015,21.1,,21.2,28.9,13.3
6/11/2015,25.85,,24.8,31.7,20
6/12/2015,24.75,,24.6,31.7,17.8
6/13/2015,24.15,,25.1,29.4,18.9
6/14/2015,22.8,,23.1,30,15.6
6/15/2015,17.5,,18.7,19.4,15.6
6/16/2015,20.55,,18.9,26.1,15
6/17/2015,19.4,,21.2,24.4,14.4
6/18/2015,18.85,,18.6,24.4,13.3
6/19/2015,23.05,,22.2,29.4,16.7
6/20/2015,17.75,,18.5,23.3,12.2
6/21/2015,23.05,,20.2,30,16.1
6/22/2015,24.15,,24.7,30,18.3
6/23/2015,24.75,,24,31.7,17.8
6/24/2015,21.95,,22.3,27.8,16.1
6/25/2015,20.55,,21.9,27.8,13.3
6/26/2015,20.85,,20.9,26.1,15.6
6/27/2015,18.05,,18,22.8,13.3
6/28/2015,14.45,,14.4,16.1,12.8
6/29/2015,18.9,,17.2,25,12.8
6/30/2015,21.4,,20.6,28.9,13.9
7/1/2015,23.05,,22.6,28.3,17.8
7/2/2015,20,,21.3,25.6,14.4
7/3/2015,20,,20.9,26.7,13.3
7/4/2015,17.8,,18.9,21.7,13.9
7/5/2015,21.1,,20.7,30,12.2
7/6/2015,22.8,,22.6,30,15.6
7/7/2015,25,,23.7,29.4,20.6
7/8/2015,25,,24.8,31.1,18.9
7/9/2015,21.7,,21.3,25.6,17.8
7/10/2015,23.6,,22.6,28.9,18.3
7/11/2015,23.1,,23.6,30.6,15.6
7/12/2015,24.2,,24.6,31.7,16.7
7/13/2015,24.45,,24.7,30.6,18.3
7/14/2015,23.6,,22.9,28.3,18.9
7/15/2015,23.3,,24.1,29.4,17.2
7/16/2015,19.45,,19.7,25.6,13.3
7/17/2015,20,,19.7,27.8,12.2
7/18/2015,23.85,,22.7,28.3,19.4
7/19/2015,27.2,,26.1,33.3,21.1
7/20/2015,27.5,,28.4,33.3,21.7
7/21/2015,25.3,,24.6,31.7,18.9
7/22/2015,21.95,,22.6,28.3,15.6
7/23/2015,21.4,,22.2,28.9,13.9
7/24/2015,20.55,,21.3,28.9,12.2
7/25/2015,21.4,,20.8,28.9,13.9
7/26/2015,24.4,,22.5,29.4,19.4
7/27/2015,24.45,,24.3,30,18.9
7/28/2015,26.95,,26.6,33.9,20
7/29/2015,26.95,,26.9,35,18.9
7/30/2015,26.95,,26.3,32.2,21.7
7/31/2015,25,,25.1,31.1,18.9
8/1/2015,24.45,,24.3,31.7,17.2
8/2/2015,22.25,,23.1,30.6,13.9
8/3/2015,25,,25.4,32.2,17.8
8/4/2015,25.55,,25.8,31.7,19.4
8/5/2015,22.5,,22.6,29.4,15.6
8/6/2015,21.1,,21.8,27.2,15
8/7/2015,21.1,,21.2,28.3,13.9
8/8/2015,21.1,,21.3,27.8,14.4
8/9/2015,21.7,,21.6,27.8,15.6
8/10/2015,23.6,,22.4,29.4,17.8
8/11/2015,21.9,,21.9,24.4,19.4
8/12/2015,23.05,,22.8,28.9,17.2
8/13/2015,22.25,,22.5,28.9,15.6
8/14/2015,21.95,,22.1,30.6,13.3
8/15/2015,25.8,,25.2,33.3,18.3
8/16/2015,25,,24.2,32.2,17.8
8/17/2015,26.4,,26.3,33.9,18.9
8/18/2015,26.4,,25.9,32.8,20
8/19/2015,26.7,,25.8,31.7,21.7
8/20/2015,26.15,,25.6,31.7,20.6
8/21/2015,21.65,,22.2,25,18.3
8/22/2015,22.5,,22.1,28.9,16.1
8/23/2015,22.2,,21.4,28.3,16.1
8/24/2015,25.3,,24.2,30.6,20
8/25/2015,25.25,,24.1,31.1,19.4
8/26/2015,21.95,,21.6,27.8,16.1
8/27/2015,19.2,,19.7,25.6,12.8
8/28/2015,19.2,,19.4,26.7,11.7
8/29/2015,20.25,,20.3,28.3,12.2
8/30/2015,23.6,,22.9,31.1,16.1
8/31/2015,25,,24.2,32.2,17.8
9/1/2015,24.45,,24.3,31.1,17.8
9/2/2015,24.2,,23.8,32.8,15.6
9/3/2015,25,,24.7,32.2,17.8
9/4/2015,22.5,,24.2,28.3,16.7
9/5/2015,20,,20.2,28.3,11.7
9/6/2015,21.1,,20.9,31.1,11.1
9/7/2015,25,,24.1,33.9,16.1
9/8/2015,27.5,,27.1,35.6,19.4
9/9/2015,27.5,,27.1,33.9,21.1
9/10/2015,20.8,,22.9,24.4,17.2
9/11/2015,21.15,,19.6,26.7,15.6
9/12/2015,20.3,,19.2,26.7,13.9
9/13/2015,18.9,,19.3,23.9,13.9
9/14/2015,16.95,,16.6,22.2,11.7
9/15/2015,20.3,,19.3,28.9,11.7
9/16/2015,20.55,,20.4,29.4,11.7
9/17/2015,21.65,,21.7,31.1,12.2
9/18/2015,21.7,,21.6,30.6,12.8
9/19/2015,21.95,,21.4,28.9,15
9/20/2015,17.5,,21.3,23.9,11.1
9/21/2015,15.55,,15.1,22.8,8.3
9/22/2015,15.85,,15.6,20,11.7
9/23/2015,16.95,,16.1,25.6,8.3
9/24/2015,17.8,,17.1,26.7,8.9
9/25/2015,16.1,,16.4,22.2,10
9/26/2015,13.9,,14.9,21.1,6.7
9/27/2015,13.6,,12.7,22.8,4.4
9/28/2015,17.8,,16.4,26.7,8.9
9/29/2015,23.3,,21.9,29.4,17.2
9/30/2015,18.9,,21.9,25,12.8
10/1/2015,13.9,,14,17.2,10.6
10/2/2015,10.55,,11,12.2,8.9
10/3/2015,9.75,,9.4,11.7,7.8
10/4/2015,11.7,,12.1,16.7,6.7
10/5/2015,11.95,,10.6,18.3,5.6
10/6/2015,13.3,,12.1,22.2,4.4
10/7/2015,14.45,,14.4,21.7,7.2
10/8/2015,13.65,,14.1,20.6,6.7
10/9/2015,16.4,,15.7,22.8,10
10/10/2015,11.4,,13.3,17.2,5.6
10/11/2015,11.95,,10.9,21.1,2.8
10/12/2015,14.7,,14.1,24.4,5
10/13/2015,16.65,,15.3,23.3,10
10/14/2015,14.45,,15.3,21.1,7.8
10/15/2015,11.4,,10.7,18.9,3.9
10/16/2015,11.1,,11.7,17.2,5
10/17/2015,6.65,,8,12.2,1.1
10/18/2015,2.55,,3.1,8.3,-3.2
10/19/2015,2,,1.5,10,-6
10/20/2015,14.45,,12.1,21.7,7.2
10/21/2015,16.4,,15.4,22.2,10.6
10/22/2015,15.85,,15.4,22.8,8.9
10/23/2015,6.7,,11.2,12.8,0.6
10/24/2015,4.2,,4.1,10,-1.6
10/25/2015,12.5,,11.2,17.8,7.2
10/26/2015,6.7,,8.1,13.9,-0.5
10/27/2015,6.7,,5.4,14.4,-1
10/28/2015,11.1,,7.2,20,2.2
10/29/2015,16.65,,19.2,23.9,9.4
10/30/2015,8.6,,11.2,15,2.2
10/31/2015,5.85,,5.7,13.3,-1.6
11/1/2015,12.25,,11.1,16.7,7.8
11/2/2015,12.2,,11.4,19.4,5
11/3/2015,13.05,,11.2,24.4,1.7
11/4/2015,12.75,,13.5,21.1,4.4
11/5/2015,13.9,,14.1,21.7,6.1
11/6/2015,19.4,,18.7,24.4,14.4
11/7/2015,12.8,,15.3,17.8,7.8
11/8/2015,7.75,,9.4,13.3,2.2
11/9/2015,6.75,,6.4,15.6,-2.1
11/10/2015,7.8,,6.9,11.7,3.9
11/11/2015,8.05,,7.9,10,6.1
11/12/2015,10.55,,9.3,13.3,7.8
11/13/2015,10.3,,11.9,15,5.6
11/14/2015,5.85,,6,7.8,3.9
11/15/2015,7.2,,6.8,14.4,0
11/16/2015,10,,9.6,17.2,2.8
11/17/2015,2.8,,4.4,9.4,-3.8
11/18/2015,2.25,,0.7,10,-5.5
11/19/2015,11.95,,11.1,15.6,8.3
11/20/2015,8.35,,12.9,15.6,1.1
11/21/2015,5.6,,4.9,10.6,0.6
11/22/2015,6.35,,5.5,9.4,3.3
11/23/2015,0.9,,3.8,5.6,-3.8
11/24/2015,0.3,,-0.4,7.2,-6.6
11/25/2015,0.9,,-0.1,8.9,-7.1
11/26/2015,6.95,,5.5,13.9,0
11/27/2015,13.6,,11.8,19.4,7.8
11/28/2015,8.9,,11.1,13.9,3.9
11/29/2015,2.85,,3.1,7.8,-2.1
11/30/2015,0.05,,-0.2,3.3,-3.2
12/1/2015,-0.25,,0.3,3.3,-3.8
12/2/2015,4.75,,4.1,6.7,2.8
12/3/2015,6.9,,6.9,9.4,4.4
12/4/2015,5.55,,5.9,10,1.1
12/5/2015,4.5,,5.5,11.7,-2.7
12/6/2015,3.95,,2.6,12.8,-4.9
12/7/2015,5.05,,3.8,12.8,-2.7
12/8/2015,5.55,,4.6,8.3,2.8
12/9/2015,3.35,,4.3,8.3,-1.6
12/10/2015,9.75,,9.4,15.6,3.9
12/11/2015,8.85,,8.1,14.4,3.3
12/12/2015,10.85,,10.8,17.8,3.9
12/13/2015,10,,11.1,13.3,6.7
12/14/2015,11.65,,10.2,15,8.3
12/15/2015,11.7,,13.9,16.7,6.7
12/16/2015,5.25,,6.6,9.4,1.1
12/17/2015,7.2,,6.3,9.4,5
12/18/2015,5.55,,7.4,10,1.1
12/19/2015,2.2,,2.2,4.4,0
12/20/2015,1.75,,2,5.6,-2.1
12/21/2015,4.5,,3.2,11.1,-2.1
12/22/2015,10.55,,11,13.3,7.8
12/23/2015,7.8,,8.3,11.7,3.9
12/24/2015,14.45,,13,20.6,8.3
12/25/2015,10.6,,10.8,15.6,5.6
12/26/2015,9.2,,10.1,12.8,5.6
12/27/2015,9.7,,9.3,15,4.4
12/28/2015,1.4,,3.1,4.4,-1.6
